Position,Instructions,Size,Priority,Working Class
10,3453.542505,229,1,15
10,3245.040922,388,1,15
10,3477.546489,335,1,15
10,3243.604876,5,1,15
10,3437.585433,188,1,15
10,3310.034437,345,1,15
10,3423.257048,159,1,15
10,3217.490753,305,1,15
10,3119.114775,129,1,15
10,3159.734703,270,1,15
10,3365.376801,325,1,15
10,3488.798635,323,1,15
10,3345.35168,101,1,15
10,3184.364527,321,2,12
10,3498.285111,394,2,12
10,3440.121446,197,2,12
10,3222.097055,305,2,12
10,3261.098509,81,2,12
10,3304.65336,81,2,12
10,3166.055402,292,2,12
10,3191.960381,366,2,12
10,3135.608927,372,2,12
10,3458.01141,160,2,12
10,3487.00951,214,2,12
10,3411.818823,2,2,12
10,3377.382327,244,2,12
10,3310.29879,3,2,12
10,3184.209977,10,2,12
10,3331.562682,208,2,12
10,3158.165799,162,2,12
10,3157.446639,132,2,12
10,3104.336247,195,2,12
10,3430.959405,291,2,12
10,3188.325404,188,2,12
10,3112.374359,292,2,12
10,3489.668397,253,2,12
10,3133.489392,71,2,12
10,3259.048424,8,2,12
10,3321.925432,60,2,12
10,3224.334898,373,2,12
10,3110.086674,375,2,12
10,3392.643681,109,2,12
10,3313.882895,121,2,12
10,3199.383183,118,2,12
10,3284.556731,217,2,12
10,3143.461371,199,2,12
10,3293.331715,341,2,12
10,3331.210865,284,2,12
10,3117.896929,308,2,12
10,3468.529661,194,2,12
10,3174.136374,285,2,12
10,3299.66144,135,2,12
10,3164.11717,5,2,12
10,3184.412443,248,2,12
10,3370.096252,103,2,12
10,3395.301778,399,2,12
10,3200.868621,8,2,12
10,3446.975739,81,3,11
10,3173.184644,28,3,11
10,3239.543057,288,3,11
10,3317.727912,178,3,11
10,3297.655541,27,3,11
10,3414.03061,271,3,11
10,3452.954398,112,3,11
10,3112.09725,1,3,11
10,3191.664851,365,3,11
10,3419.551426,250,3,11
10,3237.927738,320,3,11
10,3345.241579,140,3,11
10,3105.171643,345,3,11
10,3389.36594,7,3,11
10,3378.175046,148,3,11
10,3177.719633,166,3,11
10,3361.177679,387,3,11
10,3249.404613,306,3,11
10,3293.231927,35,3,11
10,3233.874992,7,3,11
10,3472.48059,378,3,11
10,3286.144142,67,3,11
10,3443.576804,295,3,11
10,3369.412648,163,3,11
10,3373.071519,366,3,11
10,3429.020472,371,3,11
10,3289.878263,86,3,11
10,3459.591382,114,3,11
10,3478.799421,383,3,11
10,3218.011318,221,3,11
10,3229.381667,151,3,11
10,3135.639894,100,3,11
10,3477.194743,266,3,11
10,3304.368023,235,3,11
10,3407.648991,277,3,11
10,3166.681316,130,3,11
10,3344.068854,391,3,11
10,3237.728977,19,3,11
10,3495.952326,290,3,11
10,3217.280366,58,3,11
10,3490.776945,5,3,11
10,3443.546726,388,3,11
10,3162.604538,129,3,11
10,3247.670915,54,3,11
10,3408.349691,202,1,15
10,3422.444216,234,1,15
10,3208.869542,40,1,15
10,3163.340901,222,1,15
10,3272.264084,237,1,15
10,3436.824433,248,1,15
10,3210.297989,316,1,15
10,3184.819374,319,1,15
10,3469.329095,209,1,15
10,3212.430134,239,1,15
10,3495.871583,196,1,15
10,3242.761863,130,1,15
10,3234.790052,283,1,15
10,3268.311528,379,1,15
10,3320.435783,379,1,15
10,3207.980805,137,1,15
10,3290.469372,47,1,15
10,3231.671572,320,1,15
10,3410.979326,124,1,15
10,3357.478066,357,1,15
10,3287.874721,77,1,15
10,3463.437105,347,1,15
10,3468.414008,305,1,15
10,3472.65079,278,1,15
10,3475.972106,304,1,15
10,3142.124431,69,1,15
10,3149.675323,13,1,15
10,3204.31573,347,1,15
10,3441.894781,50,2,12
10,3376.871428,379,2,12
10,3143.022275,322,2,12
10,3435.296795,108,2,12
10,3219.053172,287,2,12
10,3419.852958,25,2,12
10,3154.830725,288,2,12
10,3400.262403,242,2,12
10,3287.100738,303,2,12
10,3355.476111,389,2,12
10,3211.589367,145,2,12
10,3194.408694,358,2,12
10,3434.666923,43,2,12
10,3281.987645,127,2,12
10,3102.103802,393,2,12
10,3229.420308,151,2,12
10,3453.501889,300,2,12
10,3249.967153,318,2,12
10,3304.240166,296,2,12
10,3426.662311,364,2,12
10,3347.483356,296,2,12
10,3402.547586,240,2,12
10,3189.198198,249,2,12
10,3280.708319,162,2,12
10,3293.7655,299,2,12
10,3217.692994,70,2,12
10,3221.232516,14,2,12
10,3403.767288,218,2,12
10,3394.955692,156,2,12
10,3352.37448,326,2,12
10,3280.187952,230,2,12
10,3245.011243,325,2,12
10,3122.66156,190,2,12
10,3390.166284,198,2,12
10,3388.19446,394,3,11
10,3320.701371,108,3,11
10,3382.348295,249,3,11
10,3374.691425,315,3,11
10,3266.495324,182,3,11
10,3488.809382,12,3,11
10,3431.991135,340,3,11
10,3205.418365,185,3,11
10,3475.911538,99,3,11
10,3481.457078,9,3,11
10,3326.654354,192,3,11
10,3421.890014,174,3,11
10,3430.246837,36,3,11
10,3388.340843,392,3,11
10,3433.551484,72,3,11
10,3365.234838,147,3,11
10,3262.378307,380,3,11
10,3203.923943,175,3,11
10,3179.255451,129,3,11
10,3449.160409,195,3,11
10,3338.278635,292,3,11
10,3405.128275,296,3,11
10,3186.497764,167,3,11
10,3469.445801,198,3,11
10,3168.728965,70,3,11
10,3131.728261,273,3,11
10,3326.148298,204,3,11
10,3437.444393,150,3,11
10,3251.20942,222,3,11
10,3369.144079,398,3,11
10,3162.016345,243,3,11
10,3412.293975,126,3,11
10,3420.616586,152,3,11
10,3207.255385,306,3,11
10,3426.379966,87,3,11
10,3145.918369,163,3,11
10,3192.528231,80,3,11
10,3478.842959,124,3,11
10,3173.484336,120,3,11
10,3113.005624,240,3,11
10,3379.383583,221,3,11
10,3461.864333,143,3,11
10,3351.075343,60,3,11
10,3206.687704,240,3,11
10,3147.771301,3,3,11
10,3484.29871,269,1,15
10,3345.580144,85,1,15
10,3341.44794,397,1,15
10,3140.029804,70,1,15
10,3142.100882,129,1,15
10,3324.545905,101,1,15
10,3354.3357,109,1,15
10,3395.673096,260,1,15
10,3274.633957,346,1,15
10,3424.990371,366,1,15
10,3474.646776,212,1,15
10,3317.266133,29,1,15
10,3110.433976,32,1,15
10,3308.326433,44,1,15
10,3334.771148,97,1,15
10,3119.087246,359,1,15
10,3319.531006,165,1,15
10,3234.496065,360,1,15
10,3233.49892,358,1,15
10,3477.204165,81,1,15
10,3301.121767,11,1,15
10,3123.988343,124,1,15
10,3407.870178,336,1,15
10,3414.467521,332,1,15
10,3209.650569,31,1,15
10,3104.394578,78,1,15
10,3255.543398,359,1,15
10,3258.241398,394,1,15
10,3358.088552,398,1,15
10,3188.740018,392,1,15
10,3150.770626,362,1,15
10,3117.317538,40,1,15
10,3125.501986,303,1,15
10,3258.933499,248,1,15
10,3415.866275,385,1,15
10,3364.790412,390,1,15
10,3447.433002,359,1,15
10,3197.428127,314,1,15
10,3115.288963,210,2,12
10,3181.478634,46,2,12
10,3424.322075,348,2,12
10,3333.835972,166,2,12
10,3150.617963,224,2,12
10,3307.604291,79,2,12
10,3232.493138,33,2,12
10,3387.75503,294,2,12
10,3299.754167,350,2,12
10,3167.14318,49,2,12
10,3323.5194,348,2,12
10,3205.023337,7,2,12
10,3361.111712,374,2,12
10,3130.123948,333,2,12
10,3368.615702,126,2,12
10,3176.143724,157,2,12
10,3289.768263,123,2,12
10,3107.960974,327,2,12
10,3430.909476,282,2,12
10,3269.508994,15,2,12
10,3226.372419,122,2,12
10,3435.225304,386,2,12
10,3314.308654,79,2,12
10,3213.861543,148,2,12
10,3194.725233,82,2,12
10,3356.046555,171,3,11
10,3168.175103,67,3,11
10,3204.706508,113,3,11
10,3167.832818,222,3,11
10,3424.962104,213,3,11
10,3423.256609,329,3,11
10,3277.547142,379,3,11
10,3257.592541,340,3,11
10,3475.773661,197,3,11
10,3373.028114,265,3,11
10,3207.084421,53,3,11
10,3199.74483,265,3,11
10,3446.875431,40,3,11
10,3402.410975,370,3,11
10,3131.697465,67,3,11
10,3217.851271,198,3,11
10,3331.892625,173,3,11
10,3261.369244,291,3,11
10,3237.253001,169,3,11
10,3326.060378,6,3,11
10,3263.759459,152,3,11
10,3208.941699,113,3,11
10,3129.802624,80,3,11
10,3241.294495,218,3,11
10,3463.422414,115,3,11
10,3336.801772,87,3,11
10,3119.905919,196,3,11
10,3358.496862,348,3,11
10,3318.486143,306,3,11
10,3398.676882,216,3,11
10,3129.710851,239,3,11
10,3311.831618,206,3,11
11,3360.498442,1449,1,16
11,3489.223197,986,1,16
11,3438.321016,716,1,16
11,3133.704892,566,1,16
11,3232.829177,1280,1,16
11,3386.704035,1371,1,16
11,3362.974695,1274,1,16
11,3286.517538,1121,1,16
11,3260.776852,1050,1,16
11,3211.966031,1191,1,16
11,3367.73798,1152,1,16
11,3473.349891,957,1,16
11,3256.570244,1235,1,16
11,3306.836653,830,1,16
11,3408.84189,468,1,16
11,3407.837124,612,1,16
11,3433.559515,1317,1,16
11,3177.468074,1295,1,16
11,3296.011569,806,1,16
11,3480.453503,908,1,16
11,3264.867158,1227,1,16
11,3196.546423,706,1,16
11,3107.681654,1251,1,16
11,3235.7054,1352,1,16
11,3285.9275,855,1,16
11,3475.102514,1164,1,16
11,3129.681507,836,1,16
11,3459.367653,1083,1,16
11,3186.657531,1107,1,16
11,3131.578739,427,1,16
11,3115.715107,910,1,16
11,3328.656367,1448,1,16
11,3356.270172,1094,1,16
11,3291.74534,581,1,16
11,3470.248014,1342,1,16
11,3365.467028,1288,1,16
11,3347.593,1232,1,16
11,3436.001558,1387,1,16
11,3364.914887,1224,1,16
11,3477.318573,1365,1,16
11,3493.17869,1045,1,16
11,3402.013336,722,2,13
11,3324.772449,1349,2,13
11,3402.225141,621,2,13
11,3493.983941,659,2,13
11,3343.593615,774,2,13
11,3329.135592,556,2,13
11,3425.260167,579,2,13
11,3107.523155,1477,2,13
11,3436.791427,963,2,13
11,3372.018513,1441,2,13
11,3171.131357,651,2,13
11,3482.149233,791,2,13
11,3116.599193,549,2,13
11,3312.960258,1152,2,13
11,3407.045725,1380,2,13
11,3371.075038,1470,2,13
11,3466.657019,1199,2,13
11,3400.97311,1111,2,13
11,3278.729965,1068,2,13
11,3290.721881,401,2,13
11,3159.112938,895,2,13
11,3146.990907,1218,2,13
11,3344.398078,876,2,13
11,3260.814533,1328,2,13
11,3246.120669,1365,2,13
11,3369.684834,1049,2,13
11,3251.367725,1166,3,46
11,3436.376632,1224,3,46
11,3292.428838,618,3,46
11,3284.220727,582,3,46
11,3131.127196,897,3,46
11,3250.291065,513,3,46
11,3452.501477,1431,3,46
11,3238.125248,869,3,46
11,3159.919907,501,3,46
11,3239.314039,1243,3,46
11,3345.180503,1229,3,46
11,3455.024091,1070,3,46
11,3462.257297,979,3,46
11,3227.250214,1037,3,46
11,3363.869363,752,3,46
11,3444.388526,1247,3,46
11,3258.782856,905,3,46
11,3413.414562,435,3,46
11,3438.84715,732,3,46
11,3267.964666,446,3,46
11,3411.057553,1455,3,46
11,3361.546144,489,3,46
11,3325.54485,904,3,46
11,3190.153803,1253,3,46
11,3378.993139,1320,3,46
11,3405.03067,1435,3,46
11,3216.300108,499,1,16
11,3475.352912,429,1,16
11,3186.309502,528,1,16
11,3382.928389,890,1,16
11,3330.843381,425,1,16
11,3262.263084,1270,1,16
11,3222.933455,650,1,16
11,3174.469953,1459,1,16
11,3144.673155,870,1,16
11,3272.190255,1453,1,16
11,3211.839722,692,1,16
11,3282.847289,1367,1,16
11,3195.754761,1364,1,16
11,3457.010526,1245,1,16
11,3487.599069,1018,1,16
11,3125.583421,1293,1,16
11,3212.750926,1042,1,16
11,3476.918427,586,1,16
11,3110.970742,1181,1,16
11,3434.053448,581,1,16
11,3276.59502,1446,1,16
11,3408.395003,974,1,16
11,3255.745163,1110,1,16
11,3224.020477,652,1,16
11,3490.524986,1462,1,16
11,3361.73302,1348,1,16
11,3149.934822,1450,1,16
11,3162.134271,569,2,13
11,3230.913905,559,2,13
11,3494.704892,551,2,13
11,3180.239073,1338,2,13
11,3263.023371,759,2,13
11,3484.072619,555,2,13
11,3120.05821,919,2,13
11,3291.220322,1018,2,13
11,3464.348822,1135,2,13
11,3307.21428,1462,2,13
11,3244.065767,1396,2,13
11,3353.622859,1190,2,13
11,3102.137097,1224,2,13
11,3100.484194,752,2,13
11,3256.73535,410,2,13
11,3226.869956,1314,2,13
11,3275.582842,717,2,13
11,3178.686789,1406,2,13
11,3411.45838,986,2,13
11,3150.947071,1244,2,13
11,3235.994049,1161,2,13
11,3284.024718,1489,2,13
11,3360.671256,1414,2,13
11,3253.980379,553,2,13
11,3145.776973,744,2,13
11,3123.65715,461,2,13
11,3177.319075,872,2,13
11,3196.543926,550,2,13
11,3211.118878,607,2,13
11,3201.127432,1284,2,13
11,3430.629864,942,2,13
11,3182.72948,885,2,13
11,3253.424833,821,2,13
11,3446.900437,989,3,46
11,3314.77896,809,3,46
11,3382.236016,563,3,46
11,3108.791073,703,3,46
11,3304.249619,964,3,46
11,3279.167143,1400,3,46
11,3356.956461,970,3,46
11,3273.131648,1182,3,46
11,3216.097461,985,3,46
11,3281.682835,1448,3,46
11,3161.128868,1094,3,46
11,3198.613896,746,3,46
11,3259.267926,565,3,46
11,3347.806257,450,3,46
11,3138.936661,611,3,46
11,3306.227439,1418,3,46
11,3156.503766,1119,3,46
11,3278.302989,1091,3,46
11,3207.346799,1453,3,46
11,3361.235726,612,3,46
11,3406.038268,889,3,46
11,3397.067359,967,3,46
11,3344.991964,1177,3,46
11,3329.344364,543,3,46
11,3450.286898,797,3,46
11,3455.386277,1080,3,46
11,3158.866079,1317,3,46
11,3473.224589,1254,3,46
11,3448.457931,631,3,46
11,3324.753278,451,3,46
11,3350.958267,1045,3,46
11,3287.243385,815,3,46
11,3499.842975,597,3,46
11,3145.379851,1385,3,46
11,3230.430508,839,3,46
11,3368.079355,568,3,46
11,3303.600177,937,3,46
11,3409.000087,837,3,46
11,3131.701516,827,3,46
11,3103.504553,1184,3,46
11,3128.138236,1482,3,46
11,3482.189402,454,3,46
11,3111.583862,1166,3,46
11,3258.39634,912,1,16
11,3320.913601,586,1,16
11,3380.124112,524,1,16
11,3378.182951,1402,1,16
11,3106.506871,655,1,16
11,3167.248489,1341,1,16
11,3340.582936,736,1,16
11,3444.44226,618,1,16
11,3480.863622,1154,1,16
11,3412.590413,615,1,16
11,3485.028988,547,1,16
11,3129.468011,711,1,16
11,3179.940515,1410,1,16
11,3305.28427,1261,1,16
11,3102.703096,1213,1,16
11,3225.3674,1280,1,16
11,3104.253546,984,1,16
11,3458.524543,689,1,16
11,3302.684126,823,1,16
11,3218.095219,1346,1,16
11,3211.220069,803,1,16
11,3463.556773,1290,1,16
11,3434.783288,500,1,16
11,3229.273802,577,1,16
11,3157.270948,1375,1,16
11,3275.989132,559,1,16
11,3261.469011,1171,1,16
11,3163.830837,846,1,16
11,3303.227787,884,1,16
11,3322.610348,467,1,16
11,3257.309744,991,1,16
11,3203.979672,848,1,16
11,3476.715838,418,1,16
11,3198.114966,423,1,16
11,3242.740079,594,1,16
11,3410.195885,689,1,16
11,3452.456813,547,1,16
11,3345.441118,1499,1,16
11,3258.992733,586,1,16
11,3433.41492,1148,1,16
11,3187.540634,1056,2,13
11,3131.157152,1313,2,13
11,3354.999834,476,2,13
11,3469.73128,1216,2,13
11,3466.187881,671,2,13
11,3140.472908,813,2,13
11,3439.639268,1252,2,13
11,3339.88144,1394,2,13
11,3128.056633,1058,2,13
11,3300.931637,1015,2,13
11,3262.262008,1117,2,13
11,3184.221169,662,2,13
11,3418.074381,617,2,13
11,3443.246654,558,2,13
11,3319.464885,515,2,13
11,3264.466979,1043,2,13
11,3337.812231,464,2,13
11,3165.492128,1156,2,13
11,3470.513737,1434,2,13
11,3130.384941,1054,2,13
11,3348.02286,1061,2,13
11,3263.06585,681,2,13
11,3191.133858,1005,2,13
11,3241.161119,1374,2,13
11,3279.456062,468,2,13
11,3309.061515,654,2,13
11,3472.281853,1184,2,13
11,3460.610254,867,2,13
11,3459.387145,1345,2,13
11,3330.12741,959,2,13
11,3370.752883,490,2,13
11,3169.223072,1125,2,13
11,3409.549417,719,2,13
11,3404.099568,1375,2,13
11,3215.406835,1041,2,13
11,3464.986086,417,2,13
11,3224.983784,1153,2,13
11,3492.558756,801,2,13
11,3394.429726,946,2,13
11,3353.309429,1397,2,13
11,3479.66631,1204,2,13
11,3167.695376,526,2,13
11,3187.93003,1462,2,13
11,3226.206541,833,2,13
11,3283.704344,556,3,46
11,3376.642588,1346,3,46
11,3191.337779,871,3,46
11,3307.283956,918,3,46
11,3403.523439,641,3,46
11,3304.763274,772,3,46
11,3371.840847,905,3,46
11,3399.822516,1142,3,46
11,3428.329989,860,3,46
11,3244.401667,752,3,46
11,3147.74734,956,3,46
11,3401.540071,1258,3,46
11,3242.467724,1382,3,46
11,3387.981997,1447,3,46
11,3433.956839,518,3,46
11,3441.381666,1442,3,46
11,3372.007788,1002,3,46
11,3135.477461,1321,3,46
11,3259.730508,1442,3,46
11,3380.860729,614,3,46
11,3114.117499,1370,3,46
11,3419.293103,607,3,46
11,3344.675735,481,3,46
11,3488.431213,936,3,46
11,3421.54215,1248,3,46
11,3270.730063,776,3,46
11,3257.240411,1236,3,46
11,3321.096079,1362,3,46
11,3397.194529,673,3,46
11,3436.48955,766,3,46
11,3224.023329,935,3,46
11,3112.11644,1122,3,46
11,3433.426842,1135,3,46
11,3448.21942,1409,3,46
11,3181.017362,1125,3,46
11,3190.846849,1188,3,46
11,3384.797965,1379,3,46
11,3364.699313,823,3,46
11,3378.919449,884,3,46
11,3426.292226,945,3,46
11,3230.561131,768,3,46
11,3314.078052,1447,3,46
11,3387.617715,1347,3,46
11,3198.11459,520,3,46
11,3312.407571,915,1,16
11,3462.986719,1083,1,16
11,3176.43335,873,1,16
11,3439.814798,735,1,16
11,3194.424589,1113,1,16
11,3333.953833,747,1,16
11,3355.197459,1068,1,16
11,3362.648053,493,1,16
11,3440.417407,1004,1,16
11,3232.28716,1429,1,16
11,3492.568995,469,1,16
11,3227.829549,1039,1,16
11,3272.605172,1377,1,16
11,3174.709651,1054,1,16
11,3197.945828,1385,1,16
11,3160.095989,543,1,16
11,3276.214966,1400,1,16
11,3199.632922,667,1,16
11,3258.049262,1014,1,16
11,3158.707754,1142,1,16
11,3435.116553,1060,1,16
11,3115.200672,627,1,16
11,3241.74373,931,1,16
11,3420.2502,519,1,16
11,3139.17123,495,1,16
11,3159.539535,1207,1,16
11,3187.904351,1385,1,16
11,3169.04265,929,1,16
11,3123.971737,617,1,16
11,3152.896735,658,1,16
11,3372.889033,930,1,16
11,3223.334517,609,1,16
11,3272.840502,833,1,16
11,3225.975324,1190,1,16
11,3203.440313,589,1,16
11,3210.494205,505,1,16
11,3435.224601,1049,1,16
11,3460.561701,896,1,16
11,3180.143692,534,1,16
11,3340.98218,1407,1,16
11,3335.325241,670,1,16
11,3104.528852,605,1,16
11,3147.331825,893,1,16
11,3465.858948,841,2,13
11,3203.094679,780,2,13
11,3447.537528,1014,2,13
11,3348.087087,1052,2,13
11,3448.381826,811,2,13
11,3177.069168,1167,2,13
11,3240.03253,872,2,13
11,3409.373426,1368,2,13
11,3310.356009,539,2,13
11,3469.125866,1259,2,13
11,3342.679528,876,2,13
11,3440.978251,1227,2,13
11,3167.847685,734,2,13
11,3230.196706,1442,2,13
11,3244.355983,1220,2,13
11,3246.212355,479,2,13
11,3299.877769,813,2,13
11,3294.175482,1158,2,13
11,3164.146781,1310,2,13
11,3130.512265,855,2,13
11,3418.958543,1054,2,13
11,3366.222707,1331,2,13
11,3262.76511,1333,2,13
11,3123.998144,1152,2,13
11,3458.183095,590,2,13
11,3375.645592,511,2,13
11,3410.838311,531,2,13
11,3496.851244,1236,3,46
11,3333.705591,651,3,46
11,3302.72577,1246,3,46
11,3333.174875,1456,3,46
11,3427.898737,1341,3,46
11,3213.566489,688,3,46
11,3288.170079,901,3,46
11,3217.05225,1431,3,46
11,3213.467062,1141,3,46
11,3103.803111,1032,3,46
11,3102.674473,1476,3,46
11,3232.430972,821,3,46
11,3470.315616,1153,3,46
11,3308.89811,869,3,46
11,3170.544261,769,3,46
11,3215.978513,1351,3,46
11,3255.646238,458,3,46
11,3353.95179,1050,3,46
11,3323.397068,1332,3,46
11,3195.012783,454,3,46
11,3470.533923,901,3,46
11,3371.358651,1190,3,46
11,3146.438231,1134,3,46
11,3315.562298,881,3,46
11,3363.85967,1113,3,46
11,3315.103268,1359,3,46
11,3134.145322,532,3,46
11,3165.298982,571,3,46
11,3135.752212,841,3,46
11,3429.283232,959,3,46
11,3247.468111,964,3,46
11,3240.263649,936,3,46
12,3285.270945,2520,1,44
12,3464.730987,5202,1,44
12,3236.75597,4005,1,44
12,3431.692703,3420,1,44
12,3425.619178,5142,1,44
12,3303.220554,2046,1,44
12,3349.051577,4496,1,44
12,3358.44556,4968,1,44
12,3461.016679,3966,1,44
12,3137.68362,3202,1,44
12,3302.399567,4977,1,44
12,3110.60805,2473,1,44
12,3307.428029,4766,1,44
12,3153.20846,1810,1,44
12,3232.2886,3533,1,44
12,3142.459685,5494,1,44
12,3336.127044,1916,1,44
12,3449.418694,2294,1,44
12,3229.360488,1671,1,44
12,3169.660198,3967,1,44
12,3467.01732,2265,1,44
12,3160.803339,1889,1,44
12,3303.809028,1806,1,44
12,3334.571459,4691,1,44
12,3294.849379,1935,1,44
12,3216.407766,2587,1,44
12,3123.470004,2298,1,44
12,3139.136833,4938,1,44
12,3401.599757,3893,1,44
12,3112.682161,3396,1,44
12,3379.72612,2614,1,44
12,3128.389125,4817,1,44
12,3109.160913,2820,1,44
12,3454.687592,3444,2,14
12,3360.776642,4453,2,14
12,3338.97031,4016,2,14
12,3160.971533,6156,2,14
12,3477.942108,2910,2,14
12,3466.029146,3126,2,14
12,3222.542266,1935,2,14
12,3387.507137,1740,2,14
12,3368.179942,6025,2,14
12,3441.438972,3328,2,14
12,3151.51738,4963,2,14
12,3466.445086,5862,2,14
12,3338.110238,3196,2,14
12,3331.645255,4080,2,14
12,3397.927088,3190,2,14
12,3305.993716,4444,2,14
12,3389.839108,4757,2,14
12,3373.741095,4842,2,14
12,3275.920606,3264,2,14
12,3446.598449,5369,2,14
12,3327.686229,5405,2,14
12,3496.417355,2681,2,14
12,3491.665434,2295,2,14
12,3104.335134,5490,2,14
12,3271.726222,4814,2,14
12,3378.043678,6071,2,14
12,3109.340208,3620,2,14
12,3371.38027,5328,2,14
12,3384.326184,5397,2,14
12,3258.206509,6075,2,14
12,3318.690315,2897,2,14
12,3453.204613,3885,2,14
12,3184.458506,4168,2,14
12,3260.720993,3958,3,45
12,3101.943833,1759,3,45
12,3198.098843,1584,3,45
12,3210.010071,4071,3,45
12,3262.340322,3633,3,45
12,3125.638616,1981,3,45
12,3219.18109,6136,3,45
12,3425.674289,1707,3,45
12,3458.606346,2176,3,45
12,3284.028459,2759,3,45
12,3291.36567,4901,3,45
12,3263.150212,4249,3,45
12,3482.56132,3022,3,45
12,3283.691267,3179,3,45
12,3231.100852,3572,3,45
12,3241.90775,4296,3,45
12,3135.47351,4950,3,45
12,3259.340562,3113,3,45
12,3420.923681,4932,3,45
12,3173.820574,5289,3,45
12,3453.827281,5252,3,45
12,3308.901333,5808,3,45
12,3123.528053,2360,3,45
12,3162.837897,4688,3,45
12,3362.287576,2205,3,45
12,3496.594478,2585,3,45
12,3282.147687,3835,3,45
12,3498.044233,4019,3,45
12,3457.808724,4987,3,45
12,3262.66604,2666,1,44
12,3357.357859,5504,1,44
12,3352.199286,3339,1,44
12,3305.276891,5354,1,44
12,3161.512574,1911,1,44
12,3168.242619,3921,1,44
12,3393.691721,6056,1,44
12,3241.512872,3895,1,44
12,3258.115006,1723,1,44
12,3297.895138,1822,1,44
12,3284.539153,4229,1,44
12,3411.617375,3478,1,44
12,3129.983999,5695,1,44
12,3368.895117,3798,1,44
12,3320.915782,3441,1,44
12,3175.921596,5113,1,44
12,3276.240516,1812,1,44
12,3435.969841,6031,1,44
12,3262.971212,4267,1,44
12,3176.391768,5735,1,44
12,3407.784897,3518,1,44
12,3357.75182,3823,1,44
12,3341.240032,3941,1,44
12,3476.429906,4480,1,44
12,3358.923783,6151,1,44
12,3324.92425,4948,1,44
12,3351.074547,3794,1,44
12,3126.957666,4965,2,14
12,3217.5617,5465,2,14
12,3454.081097,2042,2,14
12,3352.540101,5064,2,14
12,3384.2975,2101,2,14
12,3158.663828,1695,2,14
12,3354.270807,2451,2,14
12,3437.030845,5053,2,14
12,3114.041889,4926,2,14
12,3144.826327,3786,2,14
12,3259.60128,5324,2,14
12,3392.931165,6150,2,14
12,3360.547568,5711,2,14
12,3180.912109,6118,2,14
12,3179.349225,2546,2,14
12,3175.352692,3553,2,14
12,3291.673631,5643,2,14
12,3205.308113,2220,2,14
12,3422.890674,2474,2,14
12,3454.431101,2910,2,14
12,3378.185523,3449,2,14
12,3356.409783,4437,2,14
12,3155.288807,1574,2,14
12,3272.642522,4976,2,14
12,3276.174229,2330,2,14
12,3306.371754,3630,2,14
12,3213.246785,5838,2,14
12,3212.361565,3655,2,14
12,3336.209558,2907,2,14
12,3115.245777,2756,2,14
12,3195.69552,4215,2,14
12,3236.171955,2115,2,14
12,3300.419843,2170,2,14
12,3454.804789,4564,2,14
12,3387.019518,3510,2,14
12,3399.972045,1532,2,14
12,3290.098604,1738,3,45
12,3101.6917,2912,3,45
12,3403.258943,3344,3,45
12,3304.489965,1544,3,45
12,3158.934512,3050,3,45
12,3386.689868,4351,3,45
12,3407.013187,5823,3,45
12,3394.752462,2244,3,45
12,3447.586671,1570,3,45
12,3265.023401,5819,3,45
12,3278.932954,4288,3,45
12,3182.714475,2030,3,45
12,3336.853095,3818,3,45
12,3430.649591,2405,3,45
12,3114.448015,3045,3,45
12,3387.524227,3550,3,45
12,3242.035214,2425,3,45
12,3461.141012,2568,3,45
12,3316.182373,6180,3,45
12,3325.613414,1961,3,45
12,3190.390011,5854,3,45
12,3120.409897,4644,3,45
12,3327.563213,3107,3,45
12,3139.558185,1626,3,45
12,3241.973345,3730,3,45
12,3300.378419,4818,3,45
12,3496.712725,2574,3,45
12,3394.874207,4011,3,45
12,3246.979569,5602,3,45
12,3234.572533,4444,3,45
12,3180.54803,3891,3,45
12,3336.945555,5626,1,44
12,3332.075352,2320,1,44
12,3224.999527,2193,1,44
12,3281.618941,4053,1,44
12,3364.913704,2696,1,44
12,3496.096213,6152,1,44
12,3115.33006,6003,1,44
12,3460.095429,2223,1,44
12,3445.816611,3889,1,44
12,3402.616636,2812,1,44
12,3229.116926,2562,1,44
12,3274.612202,2928,1,44
12,3336.356131,2696,1,44
12,3340.529809,1858,1,44
12,3344.2088,3351,1,44
12,3183.010646,3698,1,44
12,3424.835549,4465,1,44
12,3322.122379,4440,1,44
12,3363.863608,2867,1,44
12,3248.593613,2404,1,44
12,3110.681369,2462,1,44
12,3412.520373,4126,1,44
12,3193.230772,1545,1,44
12,3427.583213,4302,1,44
12,3389.616609,4096,1,44
12,3209.848607,1830,1,44
12,3211.281457,3420,1,44
12,3463.492166,5659,1,44
12,3186.25689,3582,1,44
12,3228.642183,2070,1,44
12,3384.159092,1603,1,44
12,3223.900334,5775,1,44
12,3476.453437,6093,2,14
12,3265.21753,2635,2,14
12,3444.920533,2794,2,14
12,3435.958146,2564,2,14
12,3431.43072,4496,2,14
12,3453.049168,3345,2,14
12,3253.282924,2588,2,14
12,3319.815719,4767,2,14
12,3346.923204,5512,2,14
12,3253.458446,1670,2,14
12,3106.200029,5480,2,14
12,3105.499554,5461,2,14
12,3336.378767,5501,2,14
12,3164.70823,2891,2,14
12,3412.525151,2035,2,14
12,3293.486444,2738,2,14
12,3134.529187,4900,2,14
